Order_Date,Time,Customer_Id,Product_Category,Product,Sales,Quantity,Order_Priority
26/07/2018,09:54:55,95152,Home & Furniture,Sofas,67,1,Medium
27/10/2018,20:53:52,97898,Home & Furniture,Beds,78,3,Medium
21/09/2018,13:24:51,78713,Home & Furniture,Dinning Tables,119,5,Medium
08/11/2018,09:01:31,82280,Home & Furniture,Shoe Rack,124,3,Medium
13/05/2018,20:17:09,86242,Home & Furniture,Umbrellas,70,4,Medium
06/03/2018,21:55:04,65704,Home & Furniture,Dinner Crockery,133,4,Medium
22/07/2018,12:58:25,93117,Home & Furniture,Sofa Covers,216,1,Medium
20/08/2018,22:32:06,92147,Home & Furniture,Bed Sheets,211,1,Medium
12/12/2018,16:47:42,94377,Home & Furniture,Curtains,34,3,High
11/09/2018,12:45:06,96034,Home & Furniture,Towels,228,3,High
22/10/2018,10:17:53,88959,Home & Furniture,Sofas,67,1,Low
04/07/2018,17:54:07,96545,Home & Furniture,Beds,78,5,Medium
16/01/2018,10:32:58,78667,Home & Furniture,Dinning Tables,119,3,High
16/02/2018,19:16:20,73376,Home & Furniture,Shoe Rack,124,1,High
21/05/2018,09:38:36,98001,Home & Furniture,Umbrellas,70,3,High
22/11/2018,20:09:46,70715,Home & Furniture,Dinner Crockery,133,3,Low
01/01/2018,21:06:02,63293,Home & Furniture,Sofa Covers,216,4,Medium
19/11/2018,11:47:05,88182,Home & Furniture,Bed Sheets,211,3,Medium
14/08/2018,14:48:37,93789,Home & Furniture,Curtains,34,1,Medium
09/12/2018,20:45:07,68425,Home & Furniture,Towels,228,1,Medium
15/04/2018,16:48:29,89629,Home & Furniture,Sofas,67,3,Medium
23/09/2018,11:33:03,80911,Home & Furniture,Beds,78,5,High
08/06/2018,13:17:05,80466,Home & Furniture,Dinning Tables,119,1,Low
01/12/2018,09:25:31,70906,Home & Furniture,Shoe Rack,124,5,Medium
06/06/2018,16:36:51,81971,Home & Furniture,Umbrellas,70,4,Medium
02/05/2018,13:22:49,69438,Home & Furniture,Dinner Crockery,133,1,High
29/05/2018,16:25:48,99336,Home & Furniture,Sofa Covers,216,5,Low
02/10/2018,21:22:03,97778,Home & Furniture,Bed Sheets,211,3,Medium
01/03/2018,10:49:12,91886,Home & Furniture,Curtains,34,4,Medium
25/10/2018,15:50:43,72153,Home & Furniture,Towels,228,1,High
22/08/2018,13:13:12,85638,Home & Furniture,Sofas,67,1,Medium
03/05/2018,22:51:05,68895,Home & Furniture,Beds,78,1,Medium
28/03/2018,08:28:20,70758,Home & Furniture,Dinning Tables,119,5,Medium
10/11/2018,17:09:47,82158,Home & Furniture,Shoe Rack,124,4,Medium
08/06/2018,20:48:30,94108,Home & Furniture,Umbrellas,70,3,Medium
21/12/2018,11:47:29,64832,Home & Furniture,Dinner Crockery,133,1,Medium
26/10/2018,09:31:19,88950,Home & Furniture,Sofa Covers,216,1,Medium
20/07/2018,12:26:01,95157,Home & Furniture,Bed Sheets,211,3,High
30/06/2018,11:22:27,75687,Home & Furniture,Curtains,34,3,High
21/08/2018,17:59:32,82395,Home & Furniture,Towels,228,3,Medium
11/05/2018,13:48:47,75327,Home & Furniture,Sofas,67,3,High
06/11/2018,16:20:23,83333,Home & Furniture,Beds,78,4,Medium
13/06/2018,22:19:47,84276,Home & Furniture,Dinning Tables,119,3,Medium
10/10/2018,19:45:23,81489,Home & Furniture,Shoe Rack,124,5,Medium
26/10/2018,04:15:10,89036,Home & Furniture,Umbrellas,70,1,High
08/11/2018,23:22:02,77517,Home & Furniture,Dinner Crockery,133,5,Medium
09/02/2018,19:36:37,83060,Home & Furniture,Sofa Covers,216,3,Medium
07/12/2018,01:00:09,88046,Home & Furniture,Bed Sheets,211,4,High
16/09/2018,13:46:39,83005,Home & Furniture,Curtains,34,3,Medium
09/09/2018,20:09:44,83239,Home & Furniture,Towels,228,1,Medium
20/12/2018,11:03:07,75591,Home & Furniture,Sofas,67,5,Low
22/01/2018,18:35:45,68986,Home & Furniture,Beds,78,5,Medium
23/09/2018,12:49:27,76226,Home & Furniture,Dinning Tables,119,1,Medium
25/01/2018,01:58:21,75375,Home & Furniture,Shoe Rack,124,1,Medium
29/05/2018,18:27:08,66129,Home & Furniture,Umbrellas,70,1,High
08/10/2018,20:02:41,65400,Home & Furniture,Dinner Crockery,133,1,Low
24/08/2018,21:08:50,95610,Home & Furniture,Sofa Covers,216,1,Medium
15/01/2018,16:01:06,80920,Home & Furniture,Bed Sheets,211,3,High
16/04/2018,13:50:41,98505,Home & Furniture,Curtains,34,1,Low
26/04/2018,18:13:28,76870,Home & Furniture,Towels,228,1,Low
04/05/2018,10:46:21,62534,Home & Furniture,Sofas,67,1,Medium
05/12/2018,09:29:59,91085,Home & Furniture,Beds,78,5,Medium
02/05/2018,10:19:23,98222,Home & Furniture,Dinning Tables,119,3,Medium
11/03/2018,10:24:39,84321,Home & Furniture,Shoe Rack,124,1,Medium
02/05/2018,16:22:09,69320,Home & Furniture,Umbrellas,70,5,Medium
22/08/2018,12:44:10,81070,Home & Furniture,Dinner Crockery,133,4,High
15/11/2018,22:47:10,69600,Home & Furniture,Sofa Covers,216,3,Medium
21/11/2018,14:41:32,77852,Home & Furniture,Bed Sheets,211,4,Medium
25/08/2018,17:37:04,75434,Home & Furniture,Curtains,34,1,High
11/03/2018,12:09:34,81300,Home & Furniture,Towels,228,3,High
25/01/2018,10:11:12,82103,Home & Furniture,Sofas,67,4,Medium
18/08/2018,20:50:45,90123,Home & Furniture,Beds,78,1,Medium
22/05/2018,10:50:04,72414,Home & Furniture,Dinning Tables,119,4,Medium
03/03/2018,11:04:52,99068,Home & Furniture,Shoe Rack,124,1,Medium
30/06/2018,19:39:55,68795,Home & Furniture,Umbrellas,70,3,Medium
23/04/2018,08:27:04,70736,Home & Furniture,Dinner Crockery,133,3,Medium
10/09/2018,09:28:31,79464,Home & Furniture,Sofa Covers,216,4,Low
12/05/2018,01:23:16,76197,Home & Furniture,Bed Sheets,211,3,Medium
09/05/2018,11:38:03,74841,Home & Furniture,Curtains,34,3,Medium
13/02/2018,03:15:40,68218,Home & Furniture,Towels,228,3,Low
17/11/2018,11:52:18,97230,Home & Furniture,Sofas,67,4,High
17/06/2018,14:08:41,89499,Home & Furniture,Beds,78,5,Medium
20/12/2018,13:44:22,68772,Home & Furniture,Dinning Tables,119,1,Medium
09/05/2018,13:01:39,95355,Home & Furniture,Shoe Rack,124,4,High
04/11/2018,12:23:32,68279,Home & Furniture,Umbrellas,70,5,Low
11/03/2018,00:21:08,68197,Home & Furniture,Dinner Crockery,133,4,Medium
12/05/2018,17:37:05,93408,Home & Furniture,Sofa Covers,216,4,Medium
17/06/2018,20:10:48,92978,Home & Furniture,Bed Sheets,211,5,Medium
24/12/2018,01:01:52,90252,Home & Furniture,Curtains,34,1,High
02/11/2018,12:07:04,61845,Home & Furniture,Towels,228,1,Medium
02/07/2018,10:22:35,71958,Home & Furniture,Sofas,67,4,High
13/09/2018,16:35:16,96471,Home & Furniture,Beds,78,5,Medium
02/08/2018,17:00:25,99107,Home & Furniture,Dinning Tables,119,1,Medium
23/12/2018,10:20:33,77517,Home & Furniture,Shoe Rack,124,5,Medium
20/07/2018,13:30:37,63477,Home & Furniture,Umbrellas,70,4,Medium
29/07/2018,18:49:38,60679,Home & Furniture,Dinner Crockery,133,4,Medium
02/11/2018,12:17:57,65173,Home & Furniture,Sofa Covers,216,5,High
23/05/2018,16:25:28,68383,Home & Furniture,Bed Sheets,211,4,Medium
29/03/2018,12:29:00,70975,Home & Furniture,Curtains,34,1,Medium
05/08/2018,21:02:41,82247,Home & Furniture,Towels,228,1,Medium
21/02/2018,22:00:49,92839,Home & Furniture,Sofas,67,3,Low
07/12/2018,11:21:55,75308,Home & Furniture,Beds,78,4,Medium
12/04/2018,21:41:10,77404,Home & Furniture,Dinning Tables,119,1,Medium
11/09/2018,18:19:49,67701,Home & Furniture,Shoe Rack,124,1,Medium
12/05/2018,20:04:27,72745,Home & Furniture,Umbrellas,70,5,Medium
12/09/2018,11:45:10,97745,Home & Furniture,Dinner Crockery,133,4,Medium
18/07/2018,08:46:54,81906,Home & Furniture,Sofa Covers,216,1,Medium
08/11/2018,09:50:01,92210,Home & Furniture,Bed Sheets,211,4,Medium
07/09/2018,11:05:48,63146,Home & Furniture,Curtains,34,1,Medium
15/10/2018,14:58:23,82345,Home & Furniture,Towels,228,3,High
18/01/2018,16:20:32,74595,Home & Furniture,Sofas,67,1,Medium
02/12/2018,20:34:57,88520,Home & Furniture,Beds,78,1,Medium
01/10/2018,17:29:03,75646,Home & Furniture,Dinning Tables,119,1,Medium
13/10/2018,16:26:53,66397,Home & Furniture,Shoe Rack,124,1,Low
10/02/2018,11:22:48,60078,Home & Furniture,Umbrellas,70,3,Medium
19/09/2018,10:20:51,72869,Home & Furniture,Dinner Crockery,133,3,High
26/08/2018,05:12:17,67906,Home & Furniture,Sofa Covers,216,3,Medium
13/12/2018,11:04:22,98368,Home & Furniture,Bed Sheets,211,1,Medium
17/09/2018,06:27:39,72560,Home & Furniture,Curtains,34,1,High
02/03/2018,21:32:46,75989,Home & Furniture,Towels,228,3,Medium
19/06/2018,10:51:06,61056,Home & Furniture,Sofas,67,3,Medium
23/05/2018,10:52:27,98289,Home & Furniture,Beds,78,3,High
24/06/2018,10:48:33,73975,Home & Furniture,Dinning Tables,119,1,Medium
18/09/2018,23:53:54,90155,Home & Furniture,Shoe Rack,124,1,Medium
26/09/2018,21:59:11,62269,Home & Furniture,Umbrellas,70,3,Medium
15/12/2018,06:17:18,86475,Home & Furniture,Dinner Crockery,133,1,Medium
25/04/2018,11:48:45,76088,Home & Furniture,Sofa Covers,216,3,Medium
15/02/2018,22:00:19,61787,Home & Furniture,Bed Sheets,211,4,Medium
01/11/2018,17:27:04,73806,Home & Furniture,Curtains,34,5,High
13/10/2018,15:49:08,70822,Home & Furniture,Towels,228,5,High
26/01/2018,11:05:47,77467,Home & Furniture,Sofas,67,3,Medium
19/12/2018,22:08:42,77051,Home & Furniture,Beds,78,5,Medium
02/04/2018,23:24:09,88214,Home & Furniture,Dinning Tables,119,1,Medium
06/05/2018,12:35:54,75645,Home & Furniture,Shoe Rack,124,4,Medium
27/08/2018,09:55:29,83324,Home & Furniture,Umbrellas,70,3,Medium
13/11/2018,11:15:49,94253,Home & Furniture,Dinner Crockery,133,1,Medium
14/07/2018,14:08:49,82096,Home & Furniture,Sofa Covers,216,1,High
30/04/2018,10:57:33,88627,Home & Furniture,Bed Sheets,211,3,High
23/10/2018,18:17:16,63416,Home & Furniture,Curtains,34,1,Medium
21/06/2018,20:33:38,72229,Home & Furniture,Towels,228,1,Medium
10/01/2018,16:55:10,72345,Home & Furniture,Sofas,67,5,Medium
16/01/2018,12:38:07,76088,Home & Furniture,Beds,78,1,Medium
26/12/2018,09:23:55,63024,Home & Furniture,Dinning Tables,119,4,Medium
25/04/2018,12:49:04,73346,Home & Furniture,Shoe Rack,124,5,Medium
14/03/2018,15:08:06,81829,Home & Furniture,Umbrellas,70,5,Medium
27/11/2018,12:11:07,98092,Home & Furniture,Dinner Crockery,133,1,Medium
27/03/2018,17:38:31,97664,Home & Furniture,Sofa Covers,216,5,Medium
24/04/2018,22:22:05,69344,Home & Furniture,Bed Sheets,211,1,High
03/04/2018,09:40:30,75690,Home & Furniture,Curtains,34,3,Medium
11/08/2018,09:50:01,75404,Home & Furniture,Towels,228,1,Medium
27/10/2018,19:31:21,84860,Home & Furniture,Sofas,67,4,Medium
06/03/2018,15:27:03,92003,Home & Furniture,Beds,78,4,Medium
14/09/2018,09:16:09,77628,Home & Furniture,Dinning Tables,119,1,Medium
01/02/2018,20:05:42,81817,Home & Furniture,Shoe Rack,124,3,Medium
18/06/2018,18:22:38,86760,Home & Furniture,Umbrellas,70,3,Medium
29/06/2018,21:46:35,93307,Home & Furniture,Dinner Crockery,133,5,High
19/08/2018,09:49:33,78416,Home & Furniture,Sofa Covers,216,4,High
03/04/2018,11:25:16,63381,Home & Furniture,Bed Sheets,211,1,High
30/01/2018,18:22:35,97384,Home & Furniture,Curtains,34,4,Low
26/04/2018,15:42:22,87806,Home & Furniture,Towels,228,4,Medium
07/05/2018,19:24:51,99135,Home & Furniture,Sofas,67,5,Medium
21/08/2018,08:48:19,72645,Home & Furniture,Beds,78,3,High
30/10/2018,10:31:58,93220,Home & Furniture,Dinning Tables,119,4,High
15/02/2018,18:55:59,96275,Home & Furniture,Shoe Rack,124,1,Low
13/06/2018,00:23:16,67702,Home & Furniture,Umbrellas,70,3,High
11/12/2018,13:02:38,94428,Home & Furniture,Dinner Crockery,133,1,Medium
23/10/2018,13:03:34,94802,Home & Furniture,Sofa Covers,216,3,Low
02/05/2018,16:18:15,80319,Home & Furniture,Bed Sheets,211,4,Medium
25/12/2018,13:59:42,82913,Home & Furniture,Curtains,34,1,Medium
08/09/2018,10:10:10,93573,Home & Furniture,Towels,228,1,Medium
17/12/2018,12:32:22,66296,Home & Furniture,Sofas,67,3,High
06/04/2018,19:23:13,86496,Home & Furniture,Beds,78,4,Medium
09/08/2018,09:58:07,67027,Home & Furniture,Dinning Tables,119,5,Medium
28/02/2018,09:48:38,77987,Home & Furniture,Shoe Rack,124,5,High
04/12/2018,20:58:36,74801,Home & Furniture,Umbrellas,70,1,Low
02/01/2018,16:55:39,80740,Home & Furniture,Dinner Crockery,133,1,Medium
01/11/2018,12:09:54,95761,Home & Furniture,Sofa Covers,216,4,Medium
24/12/2018,19:14:42,84725,Home & Furniture,Bed Sheets,211,3,Medium
22/04/2018,19:20:46,92081,Home & Furniture,Curtains,34,4,High
09/12/2018,23:14:32,93516,Home & Furniture,Towels,228,5,Medium
28/08/2018,11:52:09,86434,Home & Furniture,Sofas,67,3,Medium
07/11/2018,19:47:44,82958,Home & Furniture,Beds,78,3,Medium
28/07/2018,09:35:08,63104,Home & Furniture,Dinning Tables,119,1,Medium
17/01/2018,15:32:37,62848,Home & Furniture,Shoe Rack,124,3,High
15/11/2018,12:15:23,89087,Home & Furniture,Umbrellas,70,4,Low
08/07/2018,19:09:12,69326,Home & Furniture,Dinner Crockery,133,1,Medium
11/06/2018,10:34:34,93467,Home & Furniture,Sofa Covers,216,5,High
16/11/2018,18:04:47,73451,Home & Furniture,Bed Sheets,211,3,Medium
01/05/2018,12:48:33,83435,Home & Furniture,Curtains,34,4,High
10/04/2018,09:29:08,82664,Home & Furniture,Towels,228,5,High
30/07/2018,13:12:56,96489,Home & Furniture,Sofas,67,1,Medium
28/08/2018,18:49:29,74383,Home & Furniture,Beds,78,5,Medium
30/06/2018,13:36:25,93260,Home & Furniture,Dinning Tables,119,1,Medium
30/09/2018,21:27:46,67109,Home & Furniture,Shoe Rack,124,1,Medium
13/05/2018,20:44:17,61014,Home & Furniture,Umbrellas,70,1,Medium
23/07/2018,10:40:30,72510,Home & Furniture,Dinner Crockery,133,1,Medium
04/04/2018,12:33:53,89561,Home & Furniture,Sofa Covers,216,3,Medium
17/01/2018,15:37:59,66572,Home & Furniture,Bed Sheets,211,5,Medium
20/08/2018,09:14:03,69859,Home & Furniture,Curtains,34,1,Medium
23/01/2018,22:26:01,85375,Home & Furniture,Towels,228,4,Medium
17/12/2018,00:56:00,70923,Home & Furniture,Sofas,67,1,High
05/12/2018,12:34:20,78559,Home & Furniture,Beds,78,1,Medium
06/05/2018,07:14:03,71094,Home & Furniture,Dinning Tables,119,1,Low
24/08/2018,12:15:06,73436,Home & Furniture,Shoe Rack,124,4,High
09/01/2018,22:12:36,90011,Home & Furniture,Umbrellas,70,5,Medium
08/04/2018,17:36:48,79983,Home & Furniture,Dinner Crockery,133,5,Medium
21/07/2018,18:59:31,78983,Home & Furniture,Sofa Covers,216,1,Medium
04/03/2018,09:27:20,60068,Home & Furniture,Bed Sheets,211,5,Medium
22/10/2018,07:25:32,93511,Home & Furniture,Curtains,34,1,Medium
12/06/2018,18:23:06,93678,Home & Furniture,Towels,228,5,High
11/03/2018,15:51:40,61106,Home & Furniture,Sofas,67,5,Medium
14/12/2018,21:15:35,63789,Home & Furniture,Beds,78,1,Medium
16/11/2018,15:28:18,69668,Home & Furniture,Dinning Tables,119,1,Medium
11/03/2018,17:20:39,83839,Home & Furniture,Shoe Rack,124,3,Medium
24/04/2018,22:30:04,69016,Home & Furniture,Umbrellas,70,3,Medium
16/05/2018,13:11:29,96389,Home & Furniture,Dinner Crockery,133,1,High
10/03/2018,00:49:25,70141,Home & Furniture,Sofa Covers,216,5,Medium
14/07/2018,13:14:33,82319,Home & Furniture,Bed Sheets,211,5,Medium
13/11/2018,12:20:57,88869,Home & Furniture,Curtains,34,1,High
26/03/2018,16:40:32,65125,Home & Furniture,Towels,228,5,Medium
25/04/2018,17:18:31,80130,Home & Furniture,Sofas,67,3,Medium
16/05/2018,00:30:39,96282,Home & Furniture,Beds,78,1,Medium
06/11/2018,21:57:06,63952,Home & Furniture,Dinning Tables,119,3,Medium
08/04/2018,17:07:41,84200,Home & Furniture,Shoe Rack,124,1,High
14/05/2018,17:05:00,85397,Home & Furniture,Umbrellas,70,5,Medium
05/02/2018,14:31:21,95108,Home & Furniture,Dinner Crockery,133,1,Medium
19/06/2018,00:21:43,79786,Home & Furniture,Sofa Covers,216,1,Medium
01/05/2018,20:00:22,67436,Home & Furniture,Bed Sheets,211,3,Low
06/03/2018,17:21:33,82604,Home & Furniture,Curtains,34,3,Medium
05/11/2018,13:51:07,95157,Home & Furniture,Towels,228,3,Low
24/12/2018,09:12:17,67110,Home & Furniture,Sofas,67,5,Low
27/12/2018,14:58:55,82676,Home & Furniture,Beds,78,5,Medium
19/11/2018,20:38:45,63945,Home & Furniture,Dinning Tables,119,1,Medium
05/07/2018,14:31:29,69519,Home & Furniture,Shoe Rack,124,4,High
11/05/2018,09:09:30,78734,Home & Furniture,Umbrellas,70,1,Medium
30/12/2018,13:22:07,74976,Home & Furniture,Dinner Crockery,133,3,Medium
17/11/2018,21:51:05,69652,Home & Furniture,Sofa Covers,216,1,Medium
14/09/2018,09:41:39,93633,Home & Furniture,Bed Sheets,211,3,Medium
23/03/2018,12:07:30,96485,Home & Furniture,Curtains,34,1,Low
24/04/2018,22:04:26,69104,Home & Furniture,Towels,228,1,High
11/12/2018,11:48:05,72844,Home & Furniture,Sofas,67,1,Medium
11/08/2018,01:08:17,76359,Home & Furniture,Beds,78,4,Medium
26/09/2018,20:32:19,89853,Home & Furniture,Dinning Tables,119,1,High
19/09/2018,22:05:25,76598,Home & Furniture,Shoe Rack,124,4,High
24/04/2018,11:34:27,98642,Home & Furniture,Umbrellas,70,1,Medium
16/08/2018,15:45:03,65009,Home & Furniture,Dinner Crockery,133,3,Medium
11/05/2018,16:33:12,70464,Home & Furniture,Sofa Covers,216,4,Medium
05/05/2018,16:45:11,77312,Home & Furniture,Bed Sheets,211,4,Medium
22/08/2018,18:54:37,95022,Home & Furniture,Curtains,34,1,Medium
16/01/2018,15:08:15,79861,Home & Furniture,Towels,228,4,Low
29/09/2018,13:10:41,77664,Home & Furniture,Sofas,67,1,Medium
12/02/2018,11:44:02,61876,Home & Furniture,Beds,78,3,Medium
04/06/2018,18:30:52,75835,Home & Furniture,Dinning Tables,119,5,High
14/07/2018,23:28:04,96431,Home & Furniture,Shoe Rack,124,3,Low
30/01/2018,10:49:19,81684,Home & Furniture,Umbrellas,70,5,Low
14/07/2018,22:03:05,79906,Home & Furniture,Dinner Crockery,133,3,Medium
12/10/2018,17:48:05,90043,Home & Furniture,Sofa Covers,216,3,Medium
25/04/2018,00:40:11,86574,Home & Furniture,Bed Sheets,211,5,Medium
04/12/2018,19:19:26,73535,Home & Furniture,Curtains,34,1,High
18/10/2018,11:03:18,72925,Home & Furniture,Towels,228,1,High
13/03/2018,14:38:26,86251,Home & Furniture,Sofas,67,1,Medium
18/04/2018,16:05:19,87860,Home & Furniture,Beds,78,3,Medium
30/01/2018,13:43:56,63341,Home & Furniture,Dinning Tables,119,5,Medium
08/08/2018,20:36:41,87824,Home & Furniture,Shoe Rack,124,5,Medium
22/04/2018,15:44:19,76123,Home & Furniture,Umbrellas,70,4,High
17/05/2018,17:01:17,70993,Home & Furniture,Dinner Crockery,133,5,Medium
23/07/2018,16:57:57,97715,Home & Furniture,Sofa Covers,216,1,Medium
18/01/2018,21:48:21,68993,Home & Furniture,Bed Sheets,211,5,Medium
03/12/2018,10:30:17,68554,Home & Furniture,Curtains,34,5,High
03/10/2018,14:55:12,69593,Home & Furniture,Towels,228,1,Medium
22/01/2018,20:01:31,78665,Home & Furniture,Sofas,67,1,Medium
01/07/2018,20:03:18,62421,Home & Furniture,Beds,78,3,Medium
11/11/2018,19:07:35,62614,Home & Furniture,Dinning Tables,119,1,Medium
07/01/2018,09:17:38,94760,Home & Furniture,Shoe Rack,124,4,Medium
20/07/2018,15:04:22,86183,Home & Furniture,Umbrellas,70,3,Medium
13/12/2018,16:13:11,67992,Home & Furniture,Dinner Crockery,133,3,High
23/06/2018,10:59:07,65025,Home & Furniture,Sofa Covers,216,1,Medium
16/06/2018,07:02:55,90005,Home & Furniture,Bed Sheets,211,1,Medium
02/02/2018,18:22:11,86436,Home & Furniture,Curtains,34,4,Low
08/08/2018,08:21:11,62865,Home & Furniture,Towels,228,4,Medium
02/01/2018,18:02:21,78979,Home & Furniture,Sofas,67,1,Medium
10/07/2018,22:36:42,72868,Home & Furniture,Beds,78,3,Low
05/09/2018,17:47:12,86183,Home & Furniture,Dinning Tables,119,5,High
03/02/2018,11:20:06,79683,Home & Furniture,Shoe Rack,124,3,Medium
21/02/2018,20:13:55,84755,Home & Furniture,Umbrellas,70,4,Medium
04/04/2018,21:01:13,82406,Home & Furniture,Dinner Crockery,133,4,Medium
04/07/2018,21:03:18,63412,Home & Furniture,Sofa Covers,216,1,Medium
18/12/2018,15:54:18,72292,Home & Furniture,Bed Sheets,211,4,Low
12/09/2018,11:46:31,95605,Home & Furniture,Curtains,34,4,Medium
24/11/2018,18:04:47,63683,Home & Furniture,Towels,228,1,Medium
13/06/2018,16:33:01,93703,Home & Furniture,Sofas,67,1,Medium
04/08/2018,20:53:03,75292,Home & Furniture,Beds,78,3,Medium
13/08/2018,21:34:27,97700,Home & Furniture,Dinning Tables,119,4,Medium
19/10/2018,09:58:17,71654,Home & Furniture,Shoe Rack,124,5,Medium
21/01/2018,11:22:57,93895,Home & Furniture,Umbrellas,70,1,Medium
30/07/2018,21:32:14,94883,Home & Furniture,Dinner Crockery,133,1,Low
21/11/2018,23:14:08,64969,Home & Furniture,Sofa Covers,216,5,Medium
08/03/2018,20:17:06,79748,Home & Furniture,Bed Sheets,211,1,Medium
20/09/2018,13:39:07,93994,Home & Furniture,Curtains,34,1,Medium
09/01/2018,16:10:20,97860,Home & Furniture,Towels,228,5,Medium
23/08/2018,20:55:32,63127,Home & Furniture,Sofas,67,3,Medium
12/03/2018,13:36:46,99857,Home & Furniture,Beds,78,4,Medium
23/06/2018,18:23:05,99597,Home & Furniture,Dinning Tables,119,1,High
24/08/2018,18:28:51,94570,Home & Furniture,Shoe Rack,124,4,Medium
28/12/2018,17:07:18,78246,Home & Furniture,Umbrellas,70,4,Medium
25/10/2018,07:14:59,84817,Home & Furniture,Dinner Crockery,133,5,Medium
11/05/2018,20:52:06,94327,Home & Furniture,Sofa Covers,216,5,Medium
12/10/2018,16:25:08,71634,Home & Furniture,Bed Sheets,211,5,Medium
12/07/2018,22:21:00,73080,Home & Furniture,Curtains,34,1,High
10/06/2018,20:43:40,66169,Home & Furniture,Towels,228,3,High
09/10/2018,10:08:27,63066,Home & Furniture,Sofas,67,4,Medium
26/04/2018,16:50:52,78888,Home & Furniture,Beds,78,5,Medium
28/04/2018,14:05:02,77228,Home & Furniture,Dinning Tables,119,1,Medium
30/05/2018,14:51:03,89311,Home & Furniture,Shoe Rack,124,5,Medium
23/09/2018,10:39:30,96214,Home & Furniture,Umbrellas,70,1,Medium
10/01/2018,13:57:31,78676,Home & Furniture,Dinner Crockery,133,1,Medium
